timestamp,cpu_utility_pct,memory_in_use_pct,disk_active_time_pct,virtual_memory_pct,process_count,disk_queue_length
2026-04-13T12:53:24.585Z,23.03,86.08,0.00,21.96,372,0.00
2026-04-13T12:53:26.592Z,20.88,86.04,0.00,21.96,372,0.00
2026-04-13T12:53:28.600Z,17.69,86.05,0.00,21.96,373,0.00
2026-04-13T12:53:30.600Z,33.56,87.03,0.00,21.96,373,0.00
2026-04-13T12:53:32.605Z,26.46,87.26,0.00,21.96,373,0.00
2026-04-13T12:53:34.606Z,27.41,87.61,0.00,21.96,373,0.00
2026-04-13T12:53:36.608Z,24.54,87.67,0.00,21.96,373,0.00
2026-04-13T12:53:38.612Z,24.96,87.86,0.00,21.96,373,0.00
2026-04-13T12:53:40.623Z,20.88,87.90,0.00,21.96,373,0.00
2026-04-13T12:53:42.634Z,24.99,88.30,0.00,21.94,374,0.00
2026-04-13T12:53:44.641Z,21.85,88.36,0.00,21.94,374,0.00
2026-04-13T12:53:46.649Z,30.31,87.71,0.00,21.94,373,0.00
2026-04-13T12:53:48.660Z,22.68,87.52,0.00,21.94,373,0.00
2026-04-13T12:53:50.672Z,19.07,87.41,0.00,21.94,373,0.00
2026-04-13T12:53:52.678Z,35.14,89.05,0.00,21.94,372,0.00
2026-04-13T12:53:54.679Z,40.15,87.87,0.00,21.94,372,0.00
2026-04-13T12:53:56.685Z,30.90,86.85,0.00,21.94,372,0.00
2026-04-13T12:53:58.692Z,25.57,85.82,0.00,21.94,372,0.00
2026-04-13T12:54:00.692Z,25.58,84.79,0.00,21.94,372,0.00
2026-04-13T12:54:02.692Z,25.54,84.02,0.00,21.94,372,0.00
2026-04-13T12:54:04.707Z,21.01,84.08,0.00,21.94,372,0.00
2026-04-13T12:54:06.709Z,20.94,84.19,0.00,21.94,372,0.00
2026-04-13T12:54:08.720Z,20.86,84.25,0.00,21.94,372,0.00
2026-04-13T12:54:10.732Z,23.35,84.17,0.00,21.94,372,0.00
2026-04-13T12:54:12.741Z,20.75,84.30,0.00,21.94,372,0.00
2026-04-13T12:54:14.742Z,15.94,84.27,0.00,21.94,372,0.00
2026-04-13T12:54:16.742Z,16.02,84.52,0.00,21.94,373,0.00
2026-04-13T12:54:18.754Z,28.69,84.79,0.00,21.94,373,0.00
2026-04-13T12:54:20.758Z,25.31,84.80,0.00,21.94,373,0.00
2026-04-13T12:54:22.758Z,22.71,85.80,0.00,21.82,373,0.00
2026-04-13T12:54:24.761Z,24.96,85.32,0.00,21.81,372,0.00
2026-04-13T12:54:26.774Z,24.86,85.60,0.00,21.81,373,0.00
2026-04-13T12:54:28.788Z,29.38,85.66,0.00,21.81,373,0.00
2026-04-13T12:54:30.795Z,19.00,85.13,0.00,21.81,373,0.00
2026-04-13T12:54:32.799Z,27.46,85.93,0.00,21.81,373,0.00
2026-04-13T12:54:34.810Z,27.53,85.71,0.00,21.81,373,0.00
2026-04-13T12:54:36.816Z,25.77,85.74,0.00,21.81,373,0.00
2026-04-13T12:54:38.821Z,31.65,85.69,0.00,21.81,373,0.00
2026-04-13T12:54:40.833Z,31.48,85.81,0.00,21.81,379,0.00
2026-04-13T12:54:42.842Z,39.70,86.20,0.00,21.80,379,0.00
2026-04-13T12:54:44.843Z,27.99,86.18,0.00,21.80,379,0.00
2026-04-13T12:54:46.844Z,29.31,86.22,0.00,21.80,379,0.00
2026-04-13T12:54:48.853Z,32.27,86.40,0.00,21.80,379,0.00
2026-04-13T12:54:50.864Z,32.45,86.39,0.00,21.80,379,0.00
2026-04-13T12:54:52.868Z,29.66,86.54,0.00,21.80,379,0.00
2026-04-13T12:54:54.877Z,32.80,86.55,0.00,21.80,379,0.00
2026-04-13T12:54:56.883Z,26.73,86.56,0.00,21.80,378,0.00
2026-04-13T12:54:58.888Z,36.39,86.35,0.00,21.80,378,0.00
2026-04-13T12:55:00.896Z,36.63,86.37,0.00,20.07,378,0.00
2026-04-13T12:55:02.912Z,25.14,86.90,0.00,19.67,378,0.00
2026-04-13T12:55:04.912Z,22.10,86.62,0.00,19.66,378,0.00
2026-04-13T12:55:06.922Z,22.05,86.53,0.00,19.66,378,0.00
2026-04-13T12:55:08.930Z,24.65,86.36,0.00,19.66,378,0.00
2026-04-13T12:55:10.936Z,21.79,86.50,0.00,19.66,378,0.00
2026-04-13T12:55:12.938Z,17.61,86.54,0.00,19.66,378,0.00
2026-04-13T12:55:14.951Z,23.42,86.56,0.00,19.66,378,0.00
2026-04-13T12:55:16.960Z,16.22,86.57,0.00,19.66,378,0.00
2026-04-13T12:55:18.970Z,18.01,86.81,0.00,19.54,378,0.00
2026-04-13T12:55:20.984Z,23.74,86.82,0.00,19.54,378,0.00
2026-04-13T12:55:22.984Z,17.49,87.06,0.00,19.54,378,0.00
2026-04-13T12:55:24.994Z,23.45,86.91,0.00,19.54,378,0.00
2026-04-13T12:55:26.997Z,25.78,86.81,0.00,19.54,381,0.00
2026-04-13T12:55:29.004Z,27.61,86.87,0.00,19.54,379,0.00
2026-04-13T12:55:31.007Z,26.23,87.07,0.00,19.54,379,0.00
2026-04-13T12:55:33.011Z,33.79,87.15,0.00,19.54,379,0.00
2026-04-13T12:55:35.011Z,25.27,86.90,0.00,19.54,379,0.00
2026-04-13T12:55:37.027Z,17.00,87.13,0.00,19.54,379,0.00
2026-04-13T12:55:39.040Z,18.60,87.05,0.00,19.54,379,0.00
2026-04-13T12:55:41.047Z,17.71,87.05,0.00,19.54,376,0.00
2026-04-13T12:55:43.052Z,31.81,87.03,0.00,19.53,376,0.00
2026-04-13T12:55:45.059Z,38.10,87.13,0.00,19.53,376,0.00
2026-04-13T12:55:47.074Z,21.58,87.24,0.00,19.53,376,0.00
2026-04-13T12:55:49.075Z,16.33,87.10,0.00,19.53,375,0.00
2026-04-13T12:55:51.080Z,21.56,87.04,0.00,19.53,375,0.00
2026-04-13T12:55:53.088Z,25.29,86.90,0.00,19.53,375,0.00
2026-04-13T12:55:55.089Z,26.85,87.01,0.00,19.53,375,0.00
2026-04-13T12:55:57.094Z,35.81,87.16,0.00,19.53,375,0.00
2026-04-13T12:55:59.098Z,24.90,87.29,0.00,19.53,375,0.00
2026-04-13T12:56:01.104Z,28.20,86.82,0.00,19.53,375,0.00
2026-04-13T12:56:03.108Z,27.99,86.99,0.00,19.53,375,0.00
2026-04-13T12:56:05.121Z,22.02,86.79,0.00,19.53,375,0.00
2026-04-13T12:56:07.127Z,22.10,86.83,0.00,19.53,375,0.00
2026-04-13T12:56:09.135Z,23.74,86.57,0.00,19.53,375,0.00
2026-04-13T12:56:11.152Z,27.24,86.70,0.00,19.53,374,0.00
2026-04-13T12:56:13.157Z,15.60,86.84,0.00,19.53,374,0.00
2026-04-13T12:56:15.162Z,36.48,87.40,0.00,19.53,375,0.00
2026-04-13T12:56:17.167Z,40.42,87.49,0.00,19.53,374,0.00
2026-04-13T12:56:19.178Z,23.12,87.44,0.00,19.53,374,0.00
2026-04-13T12:56:21.189Z,20.31,87.54,0.00,19.53,374,0.00
2026-04-13T12:56:23.194Z,23.64,87.64,0.00,19.53,374,0.00
2026-04-13T12:56:25.207Z,25.71,87.52,0.00,19.53,374,0.00
2026-04-13T12:56:27.215Z,17.29,87.57,0.00,19.53,374,0.00
2026-04-13T12:56:29.220Z,18.96,87.50,0.00,19.53,374,0.00
2026-04-13T12:56:31.221Z,21.19,87.44,0.00,19.53,374,0.00
2026-04-13T12:56:33.229Z,19.64,87.45,0.00,19.53,374,0.00
2026-04-13T12:56:35.232Z,35.10,88.05,0.00,19.53,374,0.00
2026-04-13T12:56:37.242Z,37.34,88.26,0.00,19.53,374,0.00
2026-04-13T12:56:39.256Z,41.34,88.68,0.00,19.53,377,0.00
2026-04-13T12:56:41.266Z,35.31,88.93,0.00,19.53,376,0.00
2026-04-13T12:56:43.277Z,42.23,87.34,0.00,23.53,378,0.00
2026-04-13T12:56:45.288Z,31.67,86.32,0.00,23.53,378,0.00
2026-04-13T12:56:47.301Z,22.78,86.34,0.00,23.53,378,0.00
2026-04-13T12:56:49.313Z,24.35,86.34,0.00,23.53,378,0.00
2026-04-13T12:56:51.315Z,26.10,86.75,0.00,23.53,378,0.00
2026-04-13T12:56:53.323Z,25.09,86.70,0.00,23.49,379,0.00
2026-04-13T12:56:55.332Z,27.46,87.14,0.00,23.49,379,0.00
2026-04-13T12:56:57.337Z,25.34,87.20,0.00,23.49,379,0.00
2026-04-13T12:56:59.340Z,15.28,87.15,0.00,23.49,379,0.00
2026-04-13T12:57:01.355Z,17.89,86.96,0.00,23.49,379,0.00
2026-04-13T12:57:03.362Z,14.05,86.84,0.00,23.49,379,0.00
2026-04-13T12:57:05.363Z,15.31,86.91,0.00,23.49,379,0.00
2026-04-13T12:57:07.372Z,20.52,86.94,0.00,23.49,379,0.00
2026-04-13T12:57:09.371Z,16.40,86.99,0.00,23.49,379,0.00
2026-04-13T12:57:11.385Z,15.35,86.72,0.00,23.49,379,0.00
2026-04-13T12:57:13.389Z,15.90,86.63,0.00,23.49,379,0.00
2026-04-13T12:57:15.393Z,14.90,86.79,0.00,23.49,379,0.00
2026-04-13T12:57:17.394Z,14.74,86.80,0.00,23.49,379,0.00
2026-04-13T12:57:19.400Z,17.51,86.78,0.00,23.49,379,0.00
2026-04-13T12:57:21.408Z,16.97,86.77,0.00,23.49,379,0.00
2026-04-13T12:57:23.412Z,15.30,86.75,0.00,23.49,379,0.00
2026-04-13T12:57:25.422Z,17.78,86.72,0.00,23.49,380,0.00
2026-04-13T12:57:27.435Z,27.45,87.23,0.00,23.48,381,0.00
2026-04-13T12:57:29.449Z,20.53,87.29,0.00,23.48,381,0.00
2026-04-13T12:57:31.454Z,19.05,87.34,0.00,23.48,381,0.00
2026-04-13T12:57:33.458Z,20.95,87.25,0.00,23.48,381,0.00
2026-04-13T12:57:35.463Z,18.88,87.31,0.00,23.53,381,0.00
2026-04-13T12:57:37.475Z,24.81,86.62,0.00,23.62,380,0.00
2026-04-13T12:57:39.478Z,18.62,86.61,0.00,23.62,380,0.00
2026-04-13T12:57:41.491Z,19.13,86.67,0.00,23.62,380,0.00
2026-04-13T12:57:43.494Z,23.10,86.61,0.00,23.62,380,0.00
2026-04-13T12:57:45.509Z,19.28,86.60,0.00,23.62,380,0.00
2026-04-13T12:57:47.510Z,20.71,86.58,0.00,23.62,380,0.00
2026-04-13T12:57:49.517Z,16.06,86.51,0.00,23.62,380,0.00
2026-04-13T12:57:51.526Z,20.30,86.31,0.00,23.62,380,0.00
2026-04-13T12:57:53.529Z,13.36,86.36,0.00,23.62,380,0.00
2026-04-13T12:57:55.537Z,18.62,86.48,0.00,23.62,379,0.00
2026-04-13T12:57:57.538Z,16.98,86.31,0.00,23.62,379,0.00
2026-04-13T12:57:59.553Z,16.87,86.26,0.00,23.62,379,0.00
2026-04-13T12:58:01.563Z,20.21,86.22,0.00,23.62,379,0.00
2026-04-13T12:58:03.575Z,18.94,86.28,0.00,23.62,379,0.00
2026-04-13T12:58:05.589Z,23.37,86.27,0.00,23.62,379,0.00
2026-04-13T12:58:07.593Z,19.14,86.33,0.00,23.62,379,0.00
2026-04-13T12:58:09.593Z,28.01,85.96,0.00,23.59,378,0.00
2026-04-13T12:58:11.600Z,15.14,85.63,0.00,23.59,378,0.00
2026-04-13T12:58:13.615Z,22.35,85.67,0.00,23.58,378,0.00
2026-04-13T12:58:15.623Z,20.68,85.74,0.00,23.58,378,0.00
2026-04-13T12:58:17.625Z,15.73,85.52,0.00,23.58,378,0.00
2026-04-13T12:58:19.638Z,17.15,85.04,0.00,23.58,376,0.00
2026-04-13T12:58:21.640Z,24.08,85.21,0.00,23.58,376,0.00
2026-04-13T12:58:23.655Z,13.79,85.16,0.00,23.58,376,0.00
2026-04-13T12:58:25.668Z,19.22,85.20,0.00,23.58,376,0.00
2026-04-13T12:58:27.682Z,16.44,85.21,0.00,23.58,376,0.00
2026-04-13T12:58:29.682Z,17.98,85.18,0.00,23.58,376,0.00
2026-04-13T12:58:31.686Z,17.20,85.20,0.00,23.58,376,0.00
2026-04-13T12:58:33.691Z,13.71,85.11,0.00,23.58,376,0.00
2026-04-13T12:58:35.693Z,15.56,85.08,0.00,23.58,376,0.00
2026-04-13T12:58:37.695Z,14.79,85.09,0.00,23.58,376,0.00
2026-04-13T12:58:39.710Z,16.34,84.95,0.00,23.58,376,0.00
2026-04-13T12:58:41.713Z,17.82,85.02,0.00,23.58,377,0.00
2026-04-13T12:58:43.718Z,16.97,85.02,0.00,23.58,376,0.00
2026-04-13T12:58:45.732Z,16.59,85.01,0.00,23.57,376,0.00
2026-04-13T12:58:47.746Z,15.38,85.04,0.00,23.57,376,0.00
2026-04-13T12:58:49.757Z,14.22,85.01,0.00,23.57,376,0.00
2026-04-13T12:58:51.771Z,11.60,85.02,0.00,23.57,376,0.00
2026-04-13T12:58:53.773Z,17.12,85.17,0.00,23.57,376,0.00
2026-04-13T12:58:55.774Z,17.94,85.17,0.00,23.57,376,0.00
2026-04-13T12:58:57.780Z,22.31,85.09,0.00,23.57,375,0.00
2026-04-13T12:58:59.782Z,25.38,85.87,0.00,23.57,377,0.00
2026-04-13T12:59:01.787Z,18.25,85.59,0.00,23.57,377,0.00
2026-04-13T12:59:03.800Z,15.53,85.53,0.00,23.57,376,0.00
2026-04-13T12:59:05.811Z,15.39,85.33,0.00,23.57,376,0.00
2026-04-13T12:59:07.822Z,24.33,85.34,0.00,23.57,376,0.00
2026-04-13T12:59:09.836Z,25.15,85.52,0.00,23.57,376,0.00
2026-04-13T12:59:11.844Z,14.93,85.48,0.00,23.57,376,0.00
2026-04-13T12:59:13.843Z,28.52,85.88,0.00,23.56,377,0.00
2026-04-13T12:59:15.858Z,28.74,86.37,0.00,23.46,377,0.00
2026-04-13T12:59:17.866Z,22.93,86.29,0.00,23.46,378,0.00
2026-04-13T12:59:19.878Z,27.13,86.48,0.00,23.46,377,0.00
2026-04-13T12:59:21.886Z,21.88,86.56,0.00,23.46,377,0.00
2026-04-13T12:59:23.891Z,15.68,86.52,0.00,23.46,376,0.00
2026-04-13T12:59:25.907Z,27.48,86.58,0.00,23.42,378,0.00
2026-04-13T12:59:27.917Z,22.71,87.10,0.00,23.42,378,0.00
2026-04-13T12:59:29.928Z,34.07,88.20,0.00,23.37,379,0.00
2026-04-13T12:59:31.932Z,24.47,88.12,0.00,22.92,379,0.00
2026-04-13T12:59:33.940Z,23.06,88.26,0.00,22.91,380,0.00
2026-04-13T12:59:35.954Z,26.63,88.27,0.00,22.91,380,0.00
2026-04-13T12:59:37.962Z,25.24,88.03,0.00,22.91,379,0.00
2026-04-13T12:59:39.973Z,18.99,87.99,0.00,22.91,379,0.00
2026-04-13T12:59:41.978Z,20.22,88.08,0.00,22.91,379,0.00
2026-04-13T12:59:43.988Z,21.45,87.98,0.00,22.90,379,0.00
2026-04-13T12:59:45.990Z,22.39,88.31,0.00,22.90,379,0.00
2026-04-13T12:59:48.000Z,20.62,88.30,0.00,22.90,380,0.00
2026-04-13T12:59:50.005Z,19.82,88.15,0.00,22.90,380,0.00
2026-04-13T12:59:52.012Z,19.70,88.04,0.00,22.90,379,0.00
2026-04-13T12:59:54.026Z,21.11,88.05,0.00,22.90,379,0.00
2026-04-13T12:59:56.038Z,19.87,88.04,0.00,22.90,379,0.00
2026-04-13T12:59:58.047Z,19.83,87.92,0.00,22.90,379,0.00
2026-04-13T13:00:00.058Z,17.63,87.98,0.00,22.90,379,0.00
2026-04-13T13:00:02.070Z,22.72,87.86,0.00,22.90,379,0.00
2026-04-13T13:00:04.079Z,21.35,87.94,0.00,22.90,379,0.00
2026-04-13T13:00:06.088Z,19.96,87.97,0.00,22.90,379,0.00
2026-04-13T13:00:08.096Z,21.94,87.07,0.00,22.90,378,0.00
2026-04-13T13:00:10.104Z,17.65,87.11,0.00,22.90,378,0.00
2026-04-13T13:00:12.111Z,16.55,87.09,0.00,22.90,378,0.00
2026-04-13T13:00:14.124Z,22.80,87.08,0.00,22.90,378,0.00
2026-04-13T13:00:16.125Z,28.88,87.40,0.00,22.90,378,0.00
2026-04-13T13:00:18.126Z,23.38,87.49,0.00,22.90,379,0.00
2026-04-13T13:00:20.136Z,51.20,88.46,0.00,22.33,379,0.00
2026-04-13T13:00:22.155Z,23.51,88.15,0.00,22.33,379,0.00
2026-04-13T13:00:24.163Z,24.82,88.07,0.00,22.28,381,0.00
2026-04-13T13:00:26.164Z,21.21,88.05,0.00,22.28,380,0.00
2026-04-13T13:00:28.175Z,27.82,87.96,0.00,22.27,381,0.00
2026-04-13T13:00:30.179Z,22.11,88.31,0.00,22.27,383,0.00
2026-04-13T13:00:32.187Z,28.82,88.66,0.00,22.22,382,0.00
2026-04-13T13:00:34.187Z,34.91,88.97,0.00,22.22,382,0.00
2026-04-13T13:00:36.188Z,71.09,89.43,0.00,22.21,382,0.00
2026-04-13T13:00:38.199Z,35.50,90.10,0.00,21.08,388,0.00
2026-04-13T13:00:40.199Z,64.99,89.98,0.00,21.08,386,0.00
2026-04-13T13:00:42.199Z,52.42,89.97,0.00,21.06,385,0.00
2026-04-13T13:00:44.210Z,32.10,89.99,0.00,21.05,385,0.00
2026-04-13T13:00:46.224Z,33.44,90.13,0.00,21.05,386,0.00
2026-04-13T13:00:48.227Z,41.05,90.93,0.00,21.05,386,0.00
2026-04-13T13:00:50.238Z,29.21,90.93,0.00,21.05,386,0.00
2026-04-13T13:00:52.241Z,25.41,90.80,0.00,21.05,386,0.00
2026-04-13T13:00:54.251Z,24.40,90.73,0.00,21.05,386,0.00
2026-04-13T13:00:56.262Z,16.02,90.63,0.00,21.05,386,0.00
2026-04-13T13:00:58.274Z,19.27,90.57,0.00,21.05,386,0.00
2026-04-13T13:01:00.284Z,15.45,90.49,0.00,21.05,386,0.00
2026-04-13T13:01:02.299Z,14.75,90.51,0.00,21.05,386,0.00
2026-04-13T13:01:04.305Z,14.26,90.53,0.00,21.05,386,0.00
2026-04-13T13:01:06.318Z,15.87,90.52,0.00,21.05,386,0.00
2026-04-13T13:01:08.333Z,21.81,90.34,0.00,21.05,385,0.00
2026-04-13T13:01:10.344Z,16.35,90.22,0.00,21.05,385,0.00
2026-04-13T13:01:12.354Z,14.30,90.22,0.00,21.05,385,0.00
2026-04-13T13:01:14.361Z,18.70,90.23,0.00,21.05,385,0.00
2026-04-13T13:01:16.368Z,18.09,90.29,0.00,21.05,384,0.00
2026-04-13T13:01:18.379Z,17.82,90.10,0.00,21.05,383,0.00
2026-04-13T13:01:20.391Z,14.34,90.13,0.00,21.05,383,0.00
2026-04-13T13:01:22.396Z,14.24,90.14,0.00,21.12,382,0.00
2026-04-13T13:01:24.396Z,19.92,89.89,0.00,21.12,382,0.00
2026-04-13T13:01:26.402Z,14.14,89.91,0.00,21.12,382,0.00
2026-04-13T13:01:28.405Z,16.09,90.01,0.00,21.12,382,0.00
2026-04-13T13:01:30.418Z,13.87,90.03,0.00,21.12,384,0.00
2026-04-13T13:01:32.417Z,30.67,90.30,0.00,21.12,384,0.00
2026-04-13T13:01:34.420Z,17.67,89.99,0.00,21.12,384,0.00
2026-04-13T13:01:36.432Z,25.98,90.20,0.00,21.12,384,0.00
2026-04-13T13:01:38.434Z,25.55,89.46,0.00,22.37,382,0.00
2026-04-13T13:01:40.447Z,34.28,88.81,0.00,22.37,382,0.00
2026-04-13T13:01:42.461Z,32.96,88.77,0.00,22.37,382,0.00
2026-04-13T13:01:44.463Z,24.90,88.80,0.00,22.37,382,0.00
2026-04-13T13:01:46.477Z,31.25,88.85,0.00,22.37,382,0.00
2026-04-13T13:01:48.477Z,27.56,88.83,0.00,22.37,382,0.00
2026-04-13T13:01:50.488Z,18.11,88.82,0.00,22.37,382,0.00
2026-04-13T13:01:52.488Z,14.86,88.76,0.00,22.37,382,0.00
2026-04-13T13:01:54.494Z,16.15,88.87,0.00,22.37,382,0.00
2026-04-13T13:01:56.504Z,16.76,88.81,0.00,22.37,382,0.00
2026-04-13T13:01:58.516Z,16.60,88.56,0.00,22.37,381,0.00
2026-04-13T13:02:00.528Z,15.44,88.48,0.00,22.37,381,0.00
2026-04-13T13:02:02.542Z,19.99,88.47,0.00,22.37,381,0.00
2026-04-13T13:02:04.543Z,15.21,88.45,0.00,22.37,381,0.00
2026-04-13T13:02:06.555Z,20.67,88.39,0.00,22.37,381,0.00
2026-04-13T13:02:08.563Z,18.05,88.31,0.00,22.37,381,0.00
2026-04-13T13:02:10.571Z,22.64,88.67,0.00,22.37,382,0.00
2026-04-13T13:02:12.585Z,15.81,88.62,0.00,22.37,382,0.00
2026-04-13T13:02:14.597Z,14.78,88.57,0.00,22.37,382,0.00
2026-04-13T13:02:16.598Z,14.31,88.32,0.00,22.37,381,0.00
2026-04-13T13:02:18.614Z,26.74,88.16,0.00,22.37,381,0.00
2026-04-13T13:02:20.625Z,15.29,88.26,0.00,22.37,381,0.00
2026-04-13T13:02:22.628Z,14.83,88.30,0.00,22.37,381,0.00
2026-04-13T13:02:24.628Z,15.98,88.32,0.00,22.37,381,0.00
2026-04-13T13:02:26.634Z,16.64,88.24,0.00,22.37,382,0.00
2026-04-13T13:02:28.646Z,21.65,88.10,0.00,22.37,382,0.00
2026-04-13T13:02:30.655Z,16.51,88.13,0.00,22.37,382,0.00
2026-04-13T13:02:32.669Z,15.39,88.03,0.00,22.37,382,0.00
2026-04-13T13:02:34.681Z,14.80,88.04,0.00,22.37,382,0.00
2026-04-13T13:02:36.685Z,19.98,87.68,0.00,22.65,382,0.00
2026-04-13T13:02:38.695Z,17.45,87.78,0.00,22.65,383,0.00
2026-04-13T13:02:40.709Z,23.83,88.04,0.00,22.65,383,0.00
2026-04-13T13:02:42.724Z,23.00,87.90,0.00,22.65,381,0.00
2026-04-13T13:02:44.737Z,16.86,87.85,0.00,22.65,381,0.00
2026-04-13T13:02:46.747Z,22.65,88.83,0.00,22.11,382,0.00
2026-04-13T13:02:48.758Z,34.57,89.83,0.00,21.69,382,0.00
2026-04-13T13:02:50.771Z,19.71,89.85,0.00,21.69,383,0.00
2026-04-13T13:02:52.779Z,23.75,90.21,0.00,21.68,383,0.00
2026-04-13T13:02:54.785Z,18.05,90.28,0.00,21.68,383,0.00
2026-04-13T13:02:56.787Z,20.69,90.68,0.00,21.68,383,0.00
2026-04-13T13:02:58.802Z,17.76,90.35,0.00,21.68,383,0.00
2026-04-13T13:03:00.810Z,17.76,90.39,0.00,21.68,383,0.00
2026-04-13T13:03:02.822Z,21.19,90.49,0.00,21.68,383,0.00
2026-04-13T13:03:04.834Z,26.05,90.53,0.00,21.68,383,0.00
2026-04-13T13:03:06.845Z,20.28,90.58,0.00,21.68,383,0.00
2026-04-13T13:03:08.852Z,22.00,90.59,0.00,21.68,383,0.00
2026-04-13T13:03:10.854Z,24.34,90.41,0.00,21.61,383,0.00
2026-04-13T13:03:12.855Z,18.93,90.44,0.00,21.61,383,0.00
2026-04-13T13:03:14.861Z,22.18,90.56,0.00,21.61,383,0.00
2026-04-13T13:03:16.862Z,18.65,90.69,0.00,21.58,383,0.00
2026-04-13T13:03:18.863Z,18.12,90.75,0.00,21.57,383,0.00
2026-04-13T13:03:20.868Z,21.63,90.64,0.00,21.57,383,0.00
2026-04-13T13:03:22.875Z,23.45,90.46,0.00,21.52,383,0.00
2026-04-13T13:03:24.877Z,39.40,90.29,0.00,21.51,387,0.00
2026-04-13T13:03:26.892Z,32.30,90.28,0.00,21.51,387,0.00
2026-04-13T13:03:28.893Z,26.28,89.96,0.00,21.51,387,0.00
2026-04-13T13:03:30.901Z,26.07,90.12,0.00,21.51,386,0.00
2026-04-13T13:03:32.903Z,18.05,90.00,0.00,21.51,386,0.00
2026-04-13T13:03:34.912Z,21.98,90.00,0.00,21.51,386,0.00
2026-04-13T13:03:36.918Z,19.74,90.06,0.00,21.51,386,0.00
2026-04-13T13:03:38.928Z,22.22,90.08,0.00,21.51,386,0.00
2026-04-13T13:03:40.940Z,21.70,90.13,0.00,21.51,386,0.00
2026-04-13T13:03:42.949Z,23.59,90.31,0.00,21.51,386,0.00
2026-04-13T13:03:44.956Z,19.52,90.29,0.00,21.51,386,0.00
2026-04-13T13:03:46.966Z,17.97,90.35,0.00,21.51,387,0.00
2026-04-13T13:03:48.977Z,29.91,91.24,0.00,21.51,387,0.00
2026-04-13T13:03:50.986Z,16.36,91.17,0.00,21.51,387,0.00
2026-04-13T13:03:52.994Z,27.51,91.10,0.00,21.51,387,0.00
2026-04-13T13:03:55.000Z,22.91,91.16,0.00,21.51,386,0.00
2026-04-13T13:03:57.003Z,23.78,91.10,0.00,21.51,386,0.00
2026-04-13T13:03:59.017Z,30.15,91.47,0.00,21.51,386,0.00
2026-04-13T13:04:01.028Z,19.64,91.49,0.00,21.51,386,0.00
2026-04-13T13:04:03.044Z,21.38,91.44,0.00,21.51,386,0.00
2026-04-13T13:04:05.053Z,17.29,91.43,0.00,21.51,386,0.00
2026-04-13T13:04:07.065Z,23.31,91.51,0.00,21.51,386,0.00
2026-04-13T13:04:09.073Z,21.28,91.81,0.00,21.51,386,0.00
2026-04-13T13:04:11.083Z,17.64,91.58,0.00,21.51,386,0.00
2026-04-13T13:04:13.084Z,20.04,91.71,0.00,21.51,385,0.00
2026-04-13T13:04:15.097Z,16.88,91.49,0.00,21.51,385,0.00
2026-04-13T13:04:17.104Z,17.26,91.59,0.00,21.51,385,0.00
2026-04-13T13:04:19.114Z,21.49,91.37,0.00,21.51,385,0.00
2026-04-13T13:04:21.117Z,19.38,91.36,0.00,21.51,385,0.00
2026-04-13T13:04:23.128Z,21.55,91.22,0.00,21.51,385,0.00
2026-04-13T13:04:25.140Z,21.07,91.24,0.00,21.51,385,0.00
2026-04-13T13:04:27.150Z,21.10,91.15,0.00,21.51,383,0.00
2026-04-13T13:04:29.149Z,20.96,91.24,0.00,21.51,383,0.00
2026-04-13T13:04:31.157Z,16.43,91.32,0.00,21.51,383,0.00
2026-04-13T13:04:33.169Z,28.44,91.64,0.00,21.51,383,0.00
2026-04-13T13:04:35.186Z,23.51,91.77,0.00,21.50,383,0.00
2026-04-13T13:04:37.213Z,19.21,91.79,0.00,21.50,383,0.00
2026-04-13T13:04:39.218Z,17.98,91.67,0.00,21.50,383,0.00
2026-04-13T13:04:41.219Z,18.83,91.57,0.00,21.50,383,0.00
2026-04-13T13:04:43.218Z,22.04,91.39,0.00,21.50,383,0.00
2026-04-13T13:04:45.219Z,21.86,91.29,0.00,21.50,383,0.00
2026-04-13T13:04:47.220Z,19.37,91.26,0.00,21.50,383,0.00
2026-04-13T13:04:49.230Z,18.87,91.31,0.00,21.50,383,0.00
2026-04-13T13:04:51.241Z,19.99,91.24,0.00,21.50,383,0.00
2026-04-13T13:04:53.254Z,21.68,91.43,0.00,21.50,383,0.00
2026-04-13T13:04:55.255Z,16.33,91.29,0.00,21.50,383,0.00
2026-04-13T13:04:57.260Z,21.23,91.07,0.00,21.48,383,0.00
2026-04-13T13:04:59.267Z,20.90,91.14,0.00,21.48,383,0.00
2026-04-13T13:05:01.275Z,25.66,91.34,0.00,21.48,389,0.00
2026-04-13T13:05:03.276Z,33.41,91.52,0.00,21.48,402,0.00
2026-04-13T13:05:05.280Z,77.21,91.66,0.00,21.48,382,0.00
2026-04-13T13:05:07.282Z,43.86,91.62,0.00,21.48,382,0.00
2026-04-13T13:05:09.298Z,29.04,91.62,0.00,21.48,381,0.00
2026-04-13T13:05:11.309Z,27.77,91.54,0.00,21.48,381,0.00
2026-04-13T13:05:13.329Z,26.33,91.36,0.00,21.48,382,0.00
2026-04-13T13:05:15.330Z,31.79,91.42,0.00,21.48,386,0.00
2026-04-13T13:05:17.336Z,29.81,91.61,0.00,21.48,387,0.00
2026-04-13T13:05:19.342Z,26.85,91.57,0.00,21.48,384,0.00
